Radius (Earth Radii) | Density (g cm^-3) | Pressure (Mbar) | Temperature (K) | Mass (Earth Masses)
0.3453	2.734e+01	3.100e+01	5493.873	0.208972
0.3469	2.732e+01	3.095e+01	5493.873	0.211768
0.3485	2.731e+01	3.091e+01	5493.873	0.214587
0.3500	2.729e+01	3.086e+01	5493.873	0.217430
0.3516	2.728e+01	3.081e+01	5493.873	0.220297
0.3532	2.726e+01	3.076e+01	5493.873	0.223189
0.3547	2.725e+01	3.072e+01	5493.873	0.226104
0.3563	2.723e+01	3.067e+01	5493.873	0.229044
0.3579	2.722e+01	3.062e+01	5493.873	0.232008
0.3594	2.720e+01	3.057e+01	5493.873	0.234997
0.3610	2.719e+01	3.052e+01	5493.873	0.238010
0.3626	2.717e+01	3.047e+01	5493.873	0.241048
0.3642	2.716e+01	3.042e+01	5493.873	0.244110
0.3657	2.714e+01	3.038e+01	5493.873	0.247198
0.3673	2.712e+01	3.033e+01	5493.873	0.250310
0.3689	2.711e+01	3.028e+01	5493.873	0.253446
0.3704	2.709e+01	3.023e+01	5493.873	0.256608
0.3720	2.708e+01	3.018e+01	5493.873	0.259795
0.3736	2.706e+01	3.013e+01	5493.873	0.263007
0.3751	2.705e+01	3.008e+01	5493.873	0.266245
0.3767	2.703e+01	3.003e+01	5493.873	0.269507
0.3783	2.701e+01	2.998e+01	5493.873	0.272795
0.3798	2.700e+01	2.993e+01	5493.873	0.276108
0.3814	2.698e+01	2.987e+01	5493.873	0.279447
0.3830	2.697e+01	2.982e+01	5493.873	0.282812
0.3846	2.695e+01	2.977e+01	5493.873	0.286202
0.3861	2.693e+01	2.972e+01	5493.873	0.289617
0.3877	2.692e+01	2.967e+01	5493.873	0.293059
0.3893	2.690e+01	2.962e+01	5493.873	0.296526
0.3908	2.688e+01	2.957e+01	5493.873	0.300020
0.3924	2.687e+01	2.951e+01	5493.873	0.303539
0.3940	2.685e+01	2.946e+01	5493.873	0.307084
0.3955	2.683e+01	2.941e+01	5493.873	0.310656
0.3971	2.682e+01	2.936e+01	5493.873	0.314254
0.3987	2.680e+01	2.930e+01	5493.873	0.317878
0.4003	2.678e+01	2.925e+01	5493.873	0.321528
0.4018	2.676e+01	2.920e+01	5493.873	0.325205
0.4034	2.675e+01	2.915e+01	5493.873	0.328908
0.4050	2.673e+01	2.909e+01	5493.873	0.332637
0.4065	2.671e+01	2.904e+01	5493.873	0.336394
0.4081	2.670e+01	2.899e+01	5493.873	0.340177
0.4097	2.668e+01	2.893e+01	5493.873	0.343987
0.4112	2.666e+01	2.888e+01	5493.873	0.347823
0.4128	2.664e+01	2.882e+01	5493.873	0.351687
0.4144	2.663e+01	2.877e+01	5493.873	0.355577
0.4159	2.661e+01	2.872e+01	5493.873	0.359494
0.4175	2.659e+01	2.866e+01	5493.873	0.363439
0.4191	2.657e+01	2.861e+01	5493.873	0.367410
0.4207	2.656e+01	2.855e+01	5493.873	0.371409
0.4222	2.654e+01	2.850e+01	5493.873	0.375435
0.4238	2.652e+01	2.844e+01	5493.873	0.379488
0.4254	2.650e+01	2.839e+01	5493.873	0.383569
0.4269	2.648e+01	2.833e+01	5493.873	0.387677
0.4285	2.647e+01	2.828e+01	5493.873	0.391812
0.4301	2.645e+01	2.822e+01	5493.873	0.395976
0.4316	2.643e+01	2.817e+01	5493.873	0.400166
0.4332	2.641e+01	2.811e+01	5493.873	0.404385
0.4348	2.639e+01	2.805e+01	5493.873	0.408631
0.4364	2.637e+01	2.800e+01	5493.873	0.412905
0.4379	2.636e+01	2.794e+01	5493.873	0.417206
0.4395	2.634e+01	2.789e+01	5493.873	0.421536
0.4411	2.632e+01	2.783e+01	5493.873	0.425894
0.4426	2.630e+01	2.777e+01	5493.873	0.430279
0.4442	2.628e+01	2.772e+01	5493.873	0.434693
0.4458	2.626e+01	2.766e+01	5493.873	0.439135
0.4473	2.624e+01	2.760e+01	5493.873	0.443604
0.4489	2.622e+01	2.754e+01	5493.873	0.448103
0.4505	2.620e+01	2.749e+01	5493.873	0.452629
0.4520	2.619e+01	2.743e+01	5493.873	0.457184
0.4536	2.617e+01	2.737e+01	5493.873	0.461767
0.4552	2.615e+01	2.731e+01	5493.873	0.466379
0.4568	2.613e+01	2.726e+01	5493.873	0.471019
0.4583	2.611e+01	2.720e+01	5493.873	0.475687
0.4599	2.609e+01	2.714e+01	5493.873	0.480385
0.4615	2.607e+01	2.708e+01	5493.873	0.485111
0.4630	2.605e+01	2.702e+01	5493.873	0.489865
0.4646	2.603e+01	2.696e+01	5493.873	0.494648
0.4662	2.601e+01	2.691e+01	5493.873	0.499461
0.4677	2.599e+01	2.685e+01	5493.873	0.504302
0.4693	2.597e+01	2.679e+01	5493.873	0.509171
0.4709	2.595e+01	2.673e+01	5493.873	0.514070
0.4725	2.593e+01	2.667e+01	5493.873	0.518998
0.4740	2.591e+01	2.661e+01	5493.873	0.523955
0.4756	2.589e+01	2.655e+01	5493.873	0.528941
0.4772	2.587e+01	2.649e+01	5493.873	0.533956
0.4787	2.585e+01	2.643e+01	5493.873	0.539000
0.4803	2.583e+01	2.637e+01	5493.873	0.544073
0.4819	2.581e+01	2.631e+01	5493.873	0.549176
0.4834	2.579e+01	2.625e+01	5493.873	0.554308
0.4850	2.577e+01	2.619e+01	5493.873	0.559469
0.4866	2.575e+01	2.613e+01	5493.873	0.564660
0.4881	2.573e+01	2.607e+01	5493.873	0.569880
0.4897	2.571e+01	2.601e+01	5493.873	0.575129
0.4913	2.569e+01	2.595e+01	5493.873	0.580409
0.4929	2.567e+01	2.589e+01	5493.873	0.585717
0.4944	2.565e+01	2.583e+01	5493.873	0.591055
0.4960	2.562e+01	2.577e+01	5493.873	0.596423
0.4976	2.560e+01	2.571e+01	5493.873	0.601821
0.4991	2.558e+01	2.565e+01	5493.873	0.607248
0.5007	2.556e+01	2.558e+01	5493.873	0.612705
0.5023	2.554e+01	2.552e+01	5493.873	0.618192
0.5038	2.552e+01	2.546e+01	5493.873	0.623708
0.5054	2.550e+01	2.540e+01	5493.873	0.629255
0.5070	2.548e+01	2.534e+01	5493.873	0.634831
0.5086	2.545e+01	2.528e+01	5493.873	0.640437
0.5101	2.543e+01	2.521e+01	5493.873	0.646073
0.5117	2.541e+01	2.515e+01	5493.873	0.651739
0.5133	2.539e+01	2.509e+01	5493.873	0.657436
0.5148	2.537e+01	2.503e+01	5493.873	0.663162
0.5164	2.535e+01	2.497e+01	5493.873	0.668918
0.5180	2.532e+01	2.490e+01	5493.873	0.674705
0.5195	2.530e+01	2.484e+01	5493.873	0.680521
0.5211	2.528e+01	2.478e+01	5493.873	0.686368
0.5227	2.526e+01	2.471e+01	5493.873	0.692245
0.5243	2.524e+01	2.465e+01	5493.873	0.698152
0.5258	2.521e+01	2.459e+01	5493.873	0.704090
0.5274	2.519e+01	2.453e+01	5493.873	0.710058
0.5290	2.517e+01	2.446e+01	5493.873	0.716056
0.5305	2.515e+01	2.440e+01	5493.873	0.722085
0.5321	2.513e+01	2.434e+01	5493.873	0.728144
0.5337	2.510e+01	2.427e+01	5493.873	0.734233
0.5352	2.508e+01	2.421e+01	5493.873	0.740353
0.5368	2.506e+01	2.415e+01	5493.873	0.746503
0.5384	2.504e+01	2.408e+01	5493.873	0.752684
0.5399	2.501e+01	2.402e+01	5493.873	0.758895
0.5415	2.499e+01	2.395e+01	5493.873	0.765137
0.5431	2.497e+01	2.389e+01	5493.873	0.771409
0.5447	2.494e+01	2.383e+01	5493.873	0.777712
0.5462	2.492e+01	2.376e+01	5493.873	0.784046
0.5478	2.490e+01	2.370e+01	5493.873	0.790410
0.5494	2.487e+01	2.363e+01	5493.873	0.796805
0.5509	2.485e+01	2.357e+01	5493.873	0.803230
0.5525	2.483e+01	2.350e+01	5493.873	0.809686
0.5541	2.481e+01	2.344e+01	5493.873	0.816173
0.5556	2.478e+01	2.337e+01	5493.873	0.822691
0.5572	2.476e+01	2.331e+01	5493.873	0.829239
0.5588	2.473e+01	2.324e+01	5493.873	0.835818
0.5604	2.471e+01	2.318e+01	5493.873	0.842428
0.5619	2.469e+01	2.311e+01	5493.873	0.849069
0.5635	2.466e+01	2.305e+01	5493.873	0.855741
0.5651	2.464e+01	2.298e+01	5493.873	0.862443
0.5666	2.462e+01	2.292e+01	5493.873	0.869176
0.5682	2.459e+01	2.285e+01	5493.873	0.875940
0.5698	2.457e+01	2.279e+01	5493.873	0.882735
0.5713	2.454e+01	2.272e+01	5493.873	0.889561
0.5729	2.452e+01	2.265e+01	5493.873	0.896417
0.5745	2.450e+01	2.259e+01	5493.873	0.903305
0.5760	2.447e+01	2.252e+01	5493.873	0.910223
0.5776	2.445e+01	2.246e+01	5493.873	0.917173
0.5792	2.442e+01	2.239e+01	5493.873	0.924153
0.5808	2.440e+01	2.232e+01	5493.873	0.931164
0.5823	2.437e+01	2.226e+01	5493.873	0.938207
0.5839	2.435e+01	2.219e+01	5493.873	0.945280
0.5855	2.433e+01	2.213e+01	5493.873	0.952384
0.5870	2.430e+01	2.206e+01	5493.873	0.959519
0.5886	2.428e+01	2.199e+01	5493.873	0.966685
0.5902	2.425e+01	2.193e+01	5493.873	0.973882
0.5917	2.423e+01	2.186e+01	5493.873	0.981110
0.5933	2.420e+01	2.179e+01	5493.873	0.988369
0.5949	2.418e+01	2.173e+01	5493.873	0.995659
0.5965	2.415e+01	2.166e+01	5493.873	1.002980
0.5980	2.413e+01	2.159e+01	5493.873	1.010332
0.5996	2.410e+01	2.153e+01	5493.873	1.017715
0.6012	2.408e+01	2.146e+01	5493.873	1.025129
0.6027	2.405e+01	2.139e+01	5493.873	1.032574
0.6043	2.403e+01	2.132e+01	5493.873	1.040050
0.6059	2.400e+01	2.126e+01	5493.873	1.047557
0.6074	2.397e+01	2.119e+01	5493.873	1.055095
0.6090	2.395e+01	2.112e+01	5493.873	1.062664
0.6106	2.392e+01	2.105e+01	5493.873	1.070264
0.6121	2.390e+01	2.099e+01	5493.873	1.077895
0.6137	2.387e+01	2.092e+01	5493.873	1.085557
0.6153	2.385e+01	2.085e+01	5493.873	1.093250
0.6169	2.382e+01	2.078e+01	5493.873	1.100974
0.6184	2.379e+01	2.072e+01	5493.873	1.108729
0.6200	2.377e+01	2.065e+01	5493.873	1.116515
0.6216	2.374e+01	2.058e+01	5493.873	1.124332
0.6231	2.372e+01	2.051e+01	5493.873	1.132180
0.6247	2.369e+01	2.045e+01	5493.873	1.140058
0.6263	2.366e+01	2.038e+01	5493.873	1.147968
0.6278	2.364e+01	2.031e+01	5493.873	1.155908
0.6294	2.361e+01	2.024e+01	5493.873	1.163880
