Iteration limit exceeded for s=8.38.
Iteration limit exceeded for s=8.28.
Iteration limit exceeded for s=8.18.
Iteration limit exceeded for s=8.08.
Iteration limit exceeded for s=7.98.
Age (Myr) | Entropy (k_B/B) | Radius (R_Earth) | Mass (M_Earth) | Delta-M (M_Earth) | Atm Frac | T_eff
7283.83 6.25607 3.36384 7.64852 2.52793e-05 0.163197 75.6446
7383.83 6.25606 3.36384 7.63604 0.0124822 0.161829 75.2788
7483.83 6.25605 3.36382 7.62368 0.0123573 0.160471 75.2594
7583.83 6.24981 3.35938 7.62366 2.46454e-05 0.160468 75.2721
7683.83 6.24368 3.35509 7.62364 2.46419e-05 0.160465 74.9073
7783.83 6.23767 3.35097 7.62361 2.46432e-05 0.160462 74.5464
7883.83 6.23177 3.34693 7.62359 2.46268e-05 0.16046 74.2057
7983.83 6.23176 3.34693 7.61135 0.0122328 0.15911 73.8655
8083.83 6.23174 3.34692 7.59924 0.0121105 0.15777 73.8484
8183.83 6.22596 3.34305 7.59922 2.40745e-05 0.157768 73.8632
8283.83 6.22028 3.33916 7.59919 2.40716e-05 0.157765 73.5331
8383.83 6.21469 3.33532 7.59917 2.4064e-05 0.157762 73.2121
8483.83 6.21468 3.3353 7.58718 0.0119886 0.156431 72.8792
8583.83 6.20919 3.3315 7.58716 2.38056e-05 0.156429 72.8965
8683.83 6.20379 3.32803 7.58713 2.38066e-05 0.156426 72.583
8783.83 6.19848 3.32449 7.58711 2.37894e-05 0.156424 72.2899
8883.83 6.19325 3.32097 7.58709 2.37799e-05 0.156421 71.9954
8983.83 6.1881 3.31747 7.58706 2.3777e-05 0.156418 71.7007
9083.83 6.18304 3.31394 7.58704 2.37872e-05 0.156416 71.4008
9183.83 6.17804 3.31069 7.58702 2.3743e-05 0.156413 71.1457
9283.83 6.17312 3.30741 7.58699 2.3729e-05 0.15641 70.8738
9383.83 6.16828 3.30433 7.58697 2.37488e-05 0.156408 70.5807
